0.000492,12
0.001488,10
0.002014,8
0.002667,10
0.003011,8
0.003947,13
0.004261,16
0.004970,3
0.005438,6
0.006150,6
0.006294,9
0.006702,7
0.007243,16
0.007368,13
0.007491,12
0.008041,11
0.008421,8
0.009074,16
0.009607,1
0.009936,11
0.010658,7
0.011352,13
0.011713,14
0.012205,2
0.013141,2
0.013979,7
0.014351,1
0.015017,4
0.015204,12
0.015533,11
0.015837,3
0.016731,10
0.017654,15
0.018464,2
0.019448,7
0.019762,15
0.020085,11
0.020494,6
0.021489,16
0.022252,8
0.023143,14
0.023603,11
0.023876,8
0.024859,16
0.025012,1
0.025624,12
0.026290,3
0.027217,13
0.027788,5
0.028588,2
0.029509,10
0.029691,10
0.030066,1
0.030672,8
0.031452,2
0.032231,15
0.033204,15
0.033808,10
0.033991,9
0.034480,7
0.034991,1
0.035699,8
0.036223,9
0.036354,6
0.037153,8
0.038072,12
0.038588,10
0.038877,13
0.039473,8
0.039576,13
0.039897,9
0.039997,2
0.040534,15
0.041415,4
0.041988,4
0.042246,15
0.042906,13
0.043194,10
0.043889,1
0.044376,12
0.044575,12
0.044678,14
0.045560,3
0.046520,4
0.047497,16
0.047993,6
0.048428,16
0.049232,8
0.050018,16
0.050525,7
0.051454,4
0.052189,7
0.052576,14
0.052964,5
0.053876,1
0.054502,12
0.054729,6
0.055538,2
0.056294,5
0.057074,1
0.057249,15
0.057508,1
0.057837,3
0.058178,16
0.059038,1
0.059416,3
0.060284,15
0.061135,13
0.061996,8
0.062156,16
0.062652,15
0.063006,2
0.063381,4
0.063509,14
0.064178,3
0.064466,9
0.064850,13
0.065164,10
0.066045,7
0.066936,16
0.067161,4
0.067748,12
0.068014,11
0.068544,7
0.069491,4
0.069835,8
0.070450,10
0.070794,9
0.071725,4
0.072684,10
0.073600,2
0.073891,15
0.074711,3
0.074842,3
0.075332,16
0.075736,13
0.075872,9
0.075981,13
0.076649,6
0.077527,6
0.077828,3
0.078496,8
0.078741,15
0.079080,13
0.079933,4
0.080258,12
0.080565,15
0.080860,5
0.081751,14
0.082453,9
0.082854,15
0.083110,5
0.083840,13
0.084820,4
0.084993,2
0.085122,3
0.085465,15
0.085921,6
0.086803,3
0.087210,4
0.087429,3
0.088154,12
0.088600,13
0.088701,7
0.088801,5
0.089242,13
0.090162,2
0.090509,10
0.091272,8
0.091778,1
0.092083,13
0.092240,10
0.092872,10
0.093163,6
0.093882,12
0.094774,5
0.095144,2
0.095671,12
0.096015,7
0.096849,13
0.097667,9
0.098325,3
0.099099,16
0.099734,6
0.100515,16
0.100631,4
0.100843,2
0.101190,12
0.101709,6
0.101920,12
0.102199,16
0.102558,13
0.103126,5
0.103799,5
0.104560,11
0.104937,14
0.105056,15
0.105344,8
0.105576,1
0.105789,14
0.106010,4
0.106878,2
0.107566,3
0.108045,7
0.108457,6
0.109380,14
0.109496,9
0.109899,1
0.110400,16
0.110528,13
0.110863,8
0.111767,5
0.111963,2
0.112477,11
0.113143,6
0.113692,8
0.114248,8
0.114694,10
0.115637,10
0.116280,2
0.116598,4
0.116955,6
0.117292,15
0.117869,14
0.118161,2
0.119113,7
0.119851,9
0.120789,7
0.120941,10
0.121856,14
0.122470,5
0.123223,11
0.123942,13
0.124742,2
0.125599,3
0.125880,2
0.126683,6
0.127604,3
0.128586,1
0.129472,10
0.130009,14
0.130758,8
0.131282,2
0.132264,1
0.132646,2
0.133584,1
0.133748,3
